Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Query
ERR12328579,2024-03-06 04:58:34,2024-03-08 16:44:21,12349.0,27195723.0,0.0,2202.0,23.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328579/ERR12328579.1,ERX11705383,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177466,SAMEA114757778,simple,1773.0,Mycobacterium tuberculosis,S5_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,DBADF9D367EDB09FF80DD2E84B560142,C10F721D802229A0B597674A08F383D3,SAMEA114757778
ERR12328533,2024-03-06 16:16:19,2024-03-09 02:54:45,59331.0,73567690.0,0.0,1239.0,64.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328533/ERR12328533.1,ERX11705337,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177512,SAMEA114757824,simple,1773.0,Mycobacterium tuberculosis,S60_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,AE505BE88132913F42CF1C0E970EF2F2,4148C471D5581E35E89488F5C36E2B3F,SAMEA114757824
ERR12328532,2024-03-06 16:49:51,2024-03-09 03:55:36,114773.0,128095615.0,0.0,1116.0,112.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328532/ERR12328532.1,ERX11705336,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177513,SAMEA114757825,simple,1773.0,Mycobacterium tuberculosis,S62_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,CDCAB1562A859328FE77DDFBAFF6DF6D,8E82829CB45761AFD9AF500064FC3D02,SAMEA114757825
ERR12328531,2024-03-06 04:58:34,2024-03-08 21:51:32,25911.0,64801003.0,0.0,2500.0,55.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328531/ERR12328531.1,ERX11705335,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177514,SAMEA114757826,simple,1773.0,Mycobacterium tuberculosis,S63_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,82513016C4F240835A2039D619A95477,C80628EC0F4BF763059632C5BF6CA9B2,SAMEA114757826
ERR12328530,2024-03-06 16:16:19,2024-03-09 02:54:36,25722.0,40544521.0,0.0,1576.0,35.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328530/ERR12328530.1,ERX11705334,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177515,SAMEA114757827,simple,1773.0,Mycobacterium tuberculosis,S64_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,54DE8B242517A8797C1E9B7EC78BCAC8,ECD33AC80636D36F4BF82A1D21AA854D,SAMEA114757827
ERR12328529,2024-03-06 04:58:34,2024-03-08 19:16:14,21047.0,30039308.0,0.0,1427.0,26.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328529/ERR12328529.1,ERX11705333,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177516,SAMEA114757828,simple,1773.0,Mycobacterium tuberculosis,S66_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,751ECD9ADC06E88EF5622DA3F539797E,6B47B7BBE7741A447A26B7790B41072F,SAMEA114757828
ERR12328528,2024-03-06 04:58:34,2024-03-08 17:44:25,54327.0,98038241.0,0.0,1804.0,84.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328528/ERR12328528.1,ERX11705332,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177517,SAMEA114757829,simple,1773.0,Mycobacterium tuberculosis,S67_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,95D363E7FE6EFE1E3B8FBF35D8949EF5,0E281BFC08F576E26437996487897EEC,SAMEA114757829
ERR12328527,2024-03-06 16:16:19,2024-03-08 22:55:29,130878.0,108358439.0,0.0,827.0,97.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328527/ERR12328527.1,ERX11705331,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177518,SAMEA114757830,simple,1773.0,Mycobacterium tuberculosis,S68_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,390D4CDF31EBC93BBB887316FC1287FC,DAD62F8EF9BA7BD0742068A89660C769,SAMEA114757830
ERR12328526,2024-03-06 16:16:19,2024-03-08 22:55:28,123676.0,92062733.0,0.0,744.0,83.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328526/ERR12328526.1,ERX11705330,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177519,SAMEA114757831,simple,1773.0,Mycobacterium tuberculosis,S69_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,C41E363AABF3261ACBC9BB96A3E057AD,A47AC9FC92C18959016BF2C9CDF1B02C,SAMEA114757831
ERR12328525,2024-03-06 04:58:34,2024-03-08 21:51:33,39854.0,57305833.0,0.0,1437.0,49.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328525/ERR12328525.1,ERX11705329,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177520,SAMEA114757832,simple,1773.0,Mycobacterium tuberculosis,S70_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,DD3886EB02D42CE17047F6B28686FB6D,91DFF67E6182E264706724881864C1FF,SAMEA114757832
ERR12328524,2024-03-06 16:16:19,2024-03-08 22:55:41,48210.0,78962761.0,0.0,1637.0,68.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328524/ERR12328524.1,ERX11705328,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177521,SAMEA114757833,simple,1773.0,Mycobacterium tuberculosis,S71_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,E81EB05BF8A3400668EDB841F82D084E,54538F7864B22497A320BBB9F32E0236,SAMEA114757833
ERR12328523,2024-03-06 16:16:19,2024-03-08 22:55:34,133071.0,108238305.0,0.0,813.0,97.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328523/ERR12328523.1,ERX11705327,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177522,SAMEA114757834,simple,1773.0,Mycobacterium tuberculosis,S72_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,9B4EC50425DE4F93CBF51EAC136B1C57,3352B6B5F081B61797C297DB76037A69,SAMEA114757834
ERR12328578,2024-03-06 16:44:59,2024-03-09 02:54:55,36281.0,103006537.0,0.0,2839.0,87.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328578/ERR12328578.1,ERX11705382,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433.0,ERS17177467,SAMEA114757779,simple,1773.0,Mycobacterium tuberculosis,S8_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,7BCFA057B0B67951C79D5F814C495304,C62B6F5D024956DD9B09C19D36EBDD0D,SAMEA114757779
ERR1949967,2017-05-31 16:50:39,2017-05-31 17:28:31,1349435.0,352404359.0,1349435.0,261.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/949/ERR1949967/ERR1949967.sralite.1,ERX2015756,unspecified,WGS,RANDOM,GENOMIC,PAIRED,350.0,0.0,ILLUMINA,Illumina MiSeq,ERP022352,PRJEB20214,,388615.0,ERS1691204,SAMEA104027311,simple,1773.0,Mycobacterium tuberculosis,SAMEA104027311,,,,,,,no,,,,,STATENS SERUM INSTITUT,ERA900245,,public,8D69052FA6351EC81C4A38678652C912,9B8979D834160E0C216C3432723565F5,SAMEA104027311
ERR2724039,2018-08-04 11:23:37,2018-08-04 12:11:33,772381.0,1086830041.0,0.0,1407.0,857.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/724/ERR2724039/ERR2724039.lite.1,ERX2737808,180105_minion_r94_run19_bc12,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP022352,PRJEB20214,,388615.0,ERS1691204,SAMEA104027311,simple,1773.0,Mycobacterium tuberculosis,SAMEA104027311,,,,,,,no,,,,,STATENS SERUM INSTITUT,ERA1556398,,public,6DB17D0C2A98C7ED6E963FC63D7FD9C4,8887395EA8ABB953D9C2BB9B912717E9,SAMEA104027311
ERR2724040,2018-08-04 11:23:37,2018-08-04 12:11:17,129690.0,206458400.0,0.0,1591.0,161.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/724/ERR2724040/ERR2724040.lite.1,ERX2737809,180420_minion_r94_run24_bc11,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP022352,PRJEB20214,,388615.0,ERS1691204,SAMEA104027311,simple,1773.0,Mycobacterium tuberculosis,SAMEA104027311,,,,,,,no,,,,,STATENS SERUM INSTITUT,ERA1556398,,public,1DDB8476405C0C46FAD3D67ACA70601F,C6914C2D54CB4C3B69DD6FEC6861D156,SAMEA104027311
ERR2724042,2018-08-04 11:23:37,2018-08-04 12:11:24,2180077.0,627282440.0,2180077.0,287.0,367.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/724/ERR2724042/ERR2724042.sralite.1,ERX2737811,171219_PP1,WGS,RANDOM,GENOMIC,PAIRED,350.0,0.0,ILLUMINA,Illumina MiSeq,ERP022352,PRJEB20214,,388615.0,ERS1691204,SAMEA104027311,simple,1773.0,Mycobacterium tuberculosis,SAMEA104027311,,,,,,,no,,,,,STATENS SERUM INSTITUT,ERA1556400,,public,5A3D6A8AD31DE8EE327270EA6E2A70B9,7CD6E9D4FEE7FE617D8796A32E131FD9,SAMEA104027311
ERR11275425,2023-05-04 20:02:20,2023-07-31 20:03:35,96011.0,185501461.0,0.0,1932.0,166.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275425/ERR11275425.1,ERX10682995,isolate28_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857390,SAMEA112850771,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850771,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,C0B468549522ED100D63C980EAAE92CE,660BD337518A2B25A376CB3911C34C9E,SAMEA112850771
ERR11275426,2023-05-04 20:02:20,2023-07-31 20:07:53,872145.0,1710436856.0,0.0,1961.0,1519.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275426/ERR11275426.1,ERX10682996,isolate43_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857391,SAMEA112850772,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850772,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,1162F7030E689F9E387BEF4A822666E9,1C9DF77C6C0ED4398C0FA2565A5B0FF0,SAMEA112850772
ERR11275427,2023-05-04 20:02:20,2023-07-31 20:03:42,25896.0,47960061.0,0.0,1852.0,42.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275427/ERR11275427.1,ERX10682997,isolate43_rep3,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857393,SAMEA112850774,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850774,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,7471B297F05B0A1E943B630A85D037BF,0DF010836142D562591B0FE3196C8897,SAMEA112850774
ERR11275428,2023-05-04 20:02:20,2023-07-31 20:08:12,604012.0,1667825659.0,0.0,2761.0,1487.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275428/ERR11275428.1,ERX10682998,isolate24_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857394,SAMEA112850775,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850775,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,CC95C3D5D6FADDF8510DBA32827B7DEF,90A2ED46575371CA4BE38FE569E96EC5,SAMEA112850775
ERR11275429,2023-05-04 20:02:20,2023-07-31 20:04:26,96000.0,248966131.0,0.0,2593.0,222.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275429/ERR11275429.1,ERX10682999,isolate25_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857395,SAMEA112850776,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850776,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,05D8A3194767D2ECDFEA1EB6020ABFD8,2485DE9D699EC4FC3CDF59A361DF1C84,SAMEA112850776
ERR11275430,2023-05-04 20:02:20,2023-07-31 20:06:54,388003.0,1064594054.0,0.0,2743.0,949.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275430/ERR11275430.1,ERX10683000,isolate26_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857396,SAMEA112850777,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850777,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,EB52F16EEDEEF8D1B84C772F499AE69E,F13D89AADDCC9AFCF19882D7C0C065BC,SAMEA112850777
ERR11275431,2023-05-04 20:02:20,2023-07-31 20:02:21,7599.0,10492351.0,0.0,1380.0,9.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275431/ERR11275431.1,ERX10683001,isolate20_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857397,SAMEA112850778,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850778,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,A102F633737CF85A028091C91242AA69,D7FC8621E29E8234C614156463870BA0,SAMEA112850778
ERR11275432,2023-05-04 20:02:20,2023-07-31 20:01:58,8001.0,4333044.0,0.0,541.0,4.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275432/ERR11275432.1,ERX10683002,isolate20_rep2,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857398,SAMEA112850779,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850779,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,EC76189EAC68CC7224355EDBEA5C137B,C21D997D3AF7DB16DEBBD36E628F0B6F,SAMEA112850779
ERR11275433,2023-05-04 20:02:20,2023-07-31 20:01:55,50.0,100308.0,0.0,2006.0,0.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275433/ERR11275433.1,ERX10683003,isolate21_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857400,SAMEA112850781,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850781,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,7679827C582A52A6527779E9FF691D22,641BC6FA7D8A0C39B3896FCE6CFF8523,SAMEA112850781
ERR11275434,2023-05-04 20:02:20,2023-07-31 20:07:17,750121.0,1841916311.0,0.0,2455.0,1613.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275434/ERR11275434.1,ERX10683004,isolate21_rep2,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857401,SAMEA112850782,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850782,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,DC20CED7E100F20FC0CC59DEE93E4DC6,32646973310AB9FDE9D24D3795A1E777,SAMEA112850782
ERR11275435,2023-05-04 20:02:20,2023-07-31 20:02:59,16003.0,26991185.0,0.0,1686.0,24.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275435/ERR11275435.1,ERX10683005,isolate21_rep3,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857402,SAMEA112850783,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850783,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,8B61803C355DDEEE312782B84101C7B4,E3B9377B2E4D0EDE3C8CADC2FC1D70C3,SAMEA112850783
ERR11275436,2023-05-04 20:02:20,2023-07-31 20:03:15,40007.0,58830738.0,0.0,1470.0,53.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275436/ERR11275436.1,ERX10683006,isolate23_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857403,SAMEA112850784,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850784,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,3698CBADC3E31A4E426F2CA0CED9AEFE,75DBAEE0B17AE2E9CE1F87B970E9A773,SAMEA112850784
ERR11275437,2023-05-04 20:02:20,2023-07-31 20:07:53,268000.0,1028392738.0,0.0,3837.0,900.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275437/ERR11275437.1,ERX10683007,isolate23_rep2,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857404,SAMEA112850785,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850785,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,786393526730288487382DCFDEF711BE,B5769488DC6D01FC5D5205DBECE70D59,SAMEA112850785
ERR11275438,2023-05-04 20:02:20,2023-07-31 20:05:05,279135.0,621831512.0,0.0,2227.0,549.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275438/ERR11275438.1,ERX10683008,isolate47_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857405,SAMEA112850786,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850786,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,03892CC600B9ADBE08D51F628BEADCF7,8DA8D0C55F9B3CAE99B36D3437C8D50A,SAMEA112850786
ERR11275439,2023-05-04 20:02:20,2023-07-31 20:06:18,36007.0,185419803.0,0.0,5149.0,161.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275439/ERR11275439.1,ERX10683009,isolate44_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857406,SAMEA112850787,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850787,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,FE447CE4C55F41C2CFC9B146B9A953A5,8774ED281FE210D799E78CBAFBD09143,SAMEA112850787
ERR11275440,2023-05-04 20:02:20,2023-07-31 20:03:05,16791.0,33787053.0,0.0,2012.0,29.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275440/ERR11275440.1,ERX10683010,isolate44_rep3,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857408,SAMEA112850789,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850789,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,AA11CE23482CE23164B5B0CF4094B0B6,C8A91D4703D37267B751F81EEC17FAA4,SAMEA112850789
ERR11275441,2023-05-04 20:02:20,2023-07-31 20:05:11,124007.0,377374912.0,0.0,3043.0,332.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275441/ERR11275441.1,ERX10683011,isolate42_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857409,SAMEA112850790,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850790,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,B50344F2D5FA01AD73FC29DCB517CFA8,C56CFD579355864CBFDE6389ABB5938A,SAMEA112850790
ERR11275442,2023-05-04 20:02:20,2023-07-31 20:02:20,11538.0,25699410.0,0.0,2227.0,22.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275442/ERR11275442.1,ERX10683012,isolate42_rep3,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857411,SAMEA112850792,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850792,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,9BEBD5D4298982D7987234165E9DBC70,388F3557DCFD90DF70F999E04416FF44,SAMEA112850792
ERR11275443,2023-05-04 20:02:20,2023-07-31 20:05:30,68360.0,273146901.0,0.0,3995.0,237.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275443/ERR11275443.1,ERX10683013,isolate29_rep1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857412,SAMEA112850793,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850793,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,E94F2F20E5729D589D19CA31B8AF7F92,B4D802BE90F8241CFBF4D919098E9F7D,SAMEA112850793
ERR11275444,2023-05-04 20:02:20,2023-07-31 20:03:06,12001.0,19713651.0,0.0,1642.0,17.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR011/11275/ERR11275444/ERR11275444.1,ERX10683014,isolate29_rep2,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP146774,PRJEB61685,,963380.0,ERS14857413,SAMEA112850794,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,SAMEA112850794,,,,,,,no,,,,,"ST GEORGE'S, UNIVERSITY OF LONDON",ERA22666081,,public,06698AD638F917EC7CA92DFD5FFA0207,479B5810780210C2CBC348815A3F77D7,SAMEA112850794
